meter_id,customer_id,region,date,consumption_kwh,cost
1076,173,North,2023-08-03,48.66,243.3
1076,91,East,2023-11-13,31.1,155.5
1071,65,North,2023-07-08,15.91,79.55
1080,182,South,2023-09-30,45.69,228.45
1008,10,North,2023-11-07,14.43,72.15
1011,68,West,2023-02-01,47.77,238.85
1022,164,South,2023-03-11,22.7,113.5
1048,16,West,2023-11-01,15.19,75.95
1006,70,East,2023-06-17,41.1,205.5
1058,129,South,2023-07-03,25.67,128.35
1023,100,East,2023-06-26,45.83,229.15
1050,95,South,2023-11-25,22.75,113.75
1093,66,West,2023-02-13,27.69,138.45
1021,199,East,2023-04-08,30.39,151.95
1016,117,West,2023-02-14,7.93,39.65
1062,73,East,2023-10-03,38.42,192.1
1040,14,West,2023-04-13,22.5,112.5
1078,92,West,2023-03-02,9.76,48.8
1056,147,East,2023-10-05,11.49,57.45
1022,37,North,2023-11-05,33.25,166.25
1029,24,West,2023-07-31,23.52,117.6
1098,96,South,2023-04-10,45.42,227.1
1092,29,East,2023-02-07,10.49,52.45
1099,120,North,2023-12-11,27.75,138.75
1013,66,West,2023-07-14,13.95,69.75
1100,112,North,2023-04-20,45.72,228.6
1006,180,South,2023-11-29,20.44,102.2
1086,166,North,2023-06-30,38.81,194.05
1081,14,South,2023-05-24,30.06,150.3
1056,98,North,2023-05-21,36.42,182.1
1050,71,East,2023-04-20,25.84,129.2
1077,103,South,2023-03-16,38.64,193.2
1062,174,North,2023-08-04,24.89,124.45
1008,83,North,2023-03-09,16.5,82.5
1001,177,East,2023-10-15,34.71,173.55
1025,109,West,2023-11-01,48.36,241.8
1096,192,South,2023-08-03,41.99,209.95
1093,98,South,2023-12-22,19.81,99.05
1090,10,West,2023-01-18,12.28,61.4
1015,18,West,2023-11-30,34.36,171.8
1046,132,East,2023-01-02,36.84,184.2
1087,114,North,2023-10-17,42.29,211.45
1025,139,South,2023-08-19,41.11,205.55
1055,67,South,2023-12-29,15.26,76.3
1057,88,North,2023-08-21,11.15,55.75
1081,143,North,2023-02-08,33.69,168.45
1013,183,South,2023-12-21,38.25,191.25
1009,23,North,2023-05-15,27.91,139.55
1044,8,West,2023-02-28,6.68,33.4
1007,196,South,2023-12-12,46.55,232.75
1043,3,West,2023-10-06,36.0,180.0
1037,58,West,2023-03-22,22.42,112.1
1064,160,East,2023-08-08,43.8,219.0
1005,96,North,2023-03-10,37.78,188.9
1079,46,North,2023-07-12,47.64,238.2
1010,173,East,2023-01-28,7.67,38.35
1014,19,East,2024-01-01,27.75,138.75
1060,80,East,2023-01-04,9.39,46.95
1092,51,North,2023-03-04,8.01,40.05
1039,87,North,2023-12-10,45.89,229.45
1026,114,West,2023-12-18,11.39,56.95
1072,4,East,2023-01-02,5.93,29.65
1003,129,East,2023-12-04,21.05,105.25
1068,101,East,2023-09-22,7.0,35.0
1067,145,North,2023-06-25,43.42,217.1
1063,43,South,2023-10-28,45.05,225.25
1034,85,North,2023-09-06,11.91,59.55
1008,117,South,2023-06-08,23.11,115.55
1088,155,South,2023-01-11,24.6,123.0
1063,117,North,2023-10-21,12.47,62.35
1060,61,West,2023-06-10,39.41,197.05
1093,191,North,2023-08-22,28.4,142.0
1025,14,South,2023-06-02,22.31,111.55
1075,11,East,2023-06-29,48.05,240.25
1085,143,North,2023-02-14,42.79,213.95
1033,147,South,2023-05-31,31.51,157.55
1039,112,West,2023-09-26,8.03,40.15
1039,173,West,2023-12-05,28.55,142.75
1074,127,East,2023-11-27,49.31,246.55
1009,27,West,2023-09-15,31.25,156.25
1005,76,East,2023-02-27,38.18,190.9
1037,2,West,2023-11-22,14.73,73.65
1074,136,North,2023-04-06,9.19,45.95
1061,155,East,2023-09-27,43.89,219.45
1098,36,North,2023-11-06,16.95,84.75
1053,161,West,2023-12-01,48.81,244.05
1063,159,West,2023-08-18,16.63,83.15
1025,93,North,2023-07-03,30.29,151.45
1053,196,West,2023-06-13,41.39,206.95
1023,62,South,2023-08-30,19.83,99.15
1087,81,South,2023-06-04,48.43,242.15
1004,18,North,2023-08-28,47.94,239.7
1006,42,North,2023-08-09,46.32,231.6
1084,48,South,2023-06-22,49.42,247.1
1005,81,East,2023-03-26,37.38,186.9
1100,182,South,2023-11-11,31.82,159.1
1031,66,West,2023-08-26,23.79,118.95
1077,99,South,2023-08-29,23.69,118.45
1069,171,West,2023-01-05,44.96,224.8
1006,40,West,2023-07-04,32.35,161.75
1086,71,North,2023-05-17,9.35,46.75
1094,136,North,2023-09-23,11.5,57.5
1086,177,West,2023-10-04,6.15,30.75
1081,182,North,2023-08-21,43.24,216.2
1088,130,South,2023-05-07,48.31,241.55
1013,46,North,2023-12-12,21.09,105.45
1013,131,South,2023-01-02,15.43,77.15
1066,29,North,2023-11-19,15.39,76.95
1022,87,North,2023-01-14,8.17,40.85
1065,174,West,2023-12-06,5.96,29.8
1070,184,East,2023-09-29,9.72,48.6
1040,178,North,2023-07-06,24.21,121.05
1024,155,South,2023-07-09,44.92,224.6
1057,137,North,2023-03-14,48.19,240.95
1058,95,South,2023-03-03,7.02,35.1
1031,174,East,2023-07-22,33.3,166.5
1029,64,South,2023-12-03,15.85,79.25
1100,42,East,2023-08-13,34.39,171.95
1060,163,East,2023-01-04,38.18,190.9
1092,23,East,2023-06-10,29.1,145.5
1097,4,West,2023-05-10,12.16,60.8
1091,9,North,2023-08-04,19.33,96.65
1043,109,North,2023-11-24,18.15,90.75
1010,127,East,2023-12-12,10.05,50.25
1079,128,North,2023-06-13,9.35,46.75
1002,18,South,2023-12-16,39.57,197.85
1046,168,North,2023-11-24,24.73,123.65
1040,199,North,2023-08-22,14.61,73.05
1007,31,East,2023-03-30,26.63,133.15
1024,176,East,2023-06-01,6.18,30.9
1067,167,North,2023-08-22,7.6,38.0
1050,152,North,2023-10-05,36.39,181.95
1026,106,East,2023-06-08,21.36,106.8
1041,86,North,2023-03-10,43.15,215.75
1053,179,West,2023-11-11,47.57,237.85
1087,155,West,2023-12-27,8.88,44.4
1073,46,West,2023-07-13,45.49,227.45
1029,106,South,2023-12-12,28.26,141.3
1077,2,East,2023-12-29,25.37,126.85
1083,16,North,2023-09-03,24.72,123.6
1068,82,East,2023-09-18,29.16,145.8
1082,119,North,2023-05-27,25.92,129.6
1011,118,West,2023-05-09,14.25,71.25
1015,106,West,2023-01-22,27.28,136.4
1080,175,South,2023-02-27,35.44,177.2
1045,14,South,2023-04-20,8.57,42.85
1080,60,West,2023-09-03,19.7,98.5
1081,198,West,2023-11-22,14.55,72.75
1029,178,North,2023-11-08,34.94,174.7
1041,21,North,2023-07-31,26.5,132.5
1048,30,North,2023-07-02,25.82,129.1
1085,172,South,2023-10-02,18.83,94.15
1044,49,South,2023-06-16,28.3,141.5
1052,169,West,2023-10-20,27.21,136.05
1043,132,West,2023-05-21,8.91,44.55
1072,41,North,2023-11-14,23.31,116.55
1018,128,East,2023-05-04,47.14,235.7
1039,47,West,2023-10-19,49.33,246.65
1087,56,North,2023-01-20,24.65,123.25
1099,146,South,2023-08-19,37.98,189.9
1057,92,East,2023-03-08,33.24,166.2
1042,22,East,2023-08-30,23.81,119.05
1055,159,South,2023-01-24,37.91,189.55
1099,37,North,2023-01-19,35.81,179.05
1017,183,East,2023-11-01,6.72,33.6
1025,32,South,2023-01-07,23.53,117.65
1074,52,North,2023-07-25,12.76,63.8
1100,44,North,2023-02-02,9.43,47.15
1041,62,South,2023-04-18,26.33,131.65
1065,29,South,2023-06-29,33.29,166.45
1026,87,South,2023-05-21,37.65,188.25
1045,5,North,2023-10-19,44.99,224.95
1058,144,East,2023-08-14,36.45,182.25
1047,140,West,2023-12-17,7.72,38.6
1084,111,East,2023-09-19,24.31,121.55
1063,200,West,2023-01-29,30.21,151.05
1025,139,East,2023-10-14,45.26,226.3
1041,81,West,2023-04-27,29.11,145.55
1094,188,West,2023-08-17,40.55,202.75
1018,1,South,2023-07-22,7.63,38.15
1029,117,North,2023-12-29,30.15,150.75
1013,160,West,2023-12-07,10.27,51.35
1090,95,West,2023-09-27,38.93,194.65
1039,86,South,2023-06-30,29.74,148.7
1098,172,West,2023-12-02,40.38,201.9
1094,55,West,2023-10-12,40.99,204.95
1010,99,East,2023-10-05,49.76,248.8
1091,154,North,2023-11-21,25.51,127.55
1014,34,South,2023-10-10,8.02,40.1
1046,162,South,2023-08-22,15.22,76.1
1047,153,North,2023-02-13,27.76,138.8
1033,52,North,2023-10-19,44.19,220.95
1025,114,North,2023-04-07,16.86,84.3
1084,102,South,2023-05-26,16.91,84.55
1069,153,North,2023-02-22,21.88,109.4
1025,172,South,2023-07-21,37.51,187.55
1050,46,South,2023-06-21,14.18,70.9
1024,113,West,2023-05-31,40.0,200.0
1016,177,East,2023-03-19,19.8,99.0
1004,71,West,2023-05-02,30.99,154.95
1039,86,East,2023-06-28,46.53,232.65
1082,80,West,2023-07-16,47.6,238.0
1058,74,East,2023-12-30,46.19,230.95
1083,67,East,2023-12-20,20.41,102.05
1005,164,West,2023-07-30,44.99,224.95
1071,147,East,2023-04-16,15.47,77.35
1003,85,East,2023-10-10,19.44,97.2
1066,190,North,2023-11-15,49.4,247.0
1085,115,South,2023-03-17,25.25,126.25
1039,166,South,2023-03-24,30.76,153.8
1098,189,East,2023-08-12,15.68,78.4
1036,189,East,2023-04-10,48.01,240.05
1015,71,West,2023-01-06,30.31,151.55
1011,63,South,2023-05-28,45.88,229.4
1096,152,North,2023-03-23,33.14,165.7
1064,128,West,2023-11-12,41.74,208.7
1097,71,East,2023-05-12,17.42,87.1
1004,25,South,2023-05-31,21.84,109.2
1015,182,East,2023-06-25,14.6,73.0
1088,35,North,2023-03-07,16.63,83.15
1001,106,East,2023-08-24,31.76,158.8
1046,136,South,2023-12-05,46.42,232.1
1036,99,North,2023-05-30,25.63,128.15
1052,126,West,2023-05-03,34.14,170.7
1096,165,West,2023-05-08,25.4,127.0
1069,112,West,2023-11-26,41.59,207.95
1091,32,South,2023-03-15,37.93,189.65
1075,41,East,2023-11-21,34.46,172.3
1073,52,East,2023-11-21,38.97,194.85
1079,94,East,2023-05-14,36.15,180.75
1096,142,East,2023-01-28,29.82,149.1
1085,110,North,2023-10-17,45.1,225.5
1014,165,East,2023-12-25,47.14,235.7
1066,131,North,2023-06-15,8.32,41.6
1020,175,North,2023-10-31,11.45,57.25
1021,50,South,2023-01-07,21.59,107.95
1036,77,West,2023-11-26,47.73,238.65
1016,161,East,2023-01-18,39.21,196.05
1011,142,South,2023-12-07,32.29,161.45
1043,20,West,2023-09-14,41.7,208.5
1025,184,East,2023-05-24,38.81,194.05
1052,79,East,2023-09-09,20.21,101.05
1015,144,South,2023-08-17,41.28,206.4
1006,160,South,2023-08-26,47.48,237.4
1053,198,East,2023-01-17,32.08,160.4
1098,158,East,2023-06-25,6.57,32.85
1076,50,North,2023-10-31,9.67,48.35
1092,189,East,2023-06-07,14.64,73.2
1049,134,East,2023-04-18,40.53,202.65
1017,83,East,2023-02-06,47.69,238.45
1063,24,South,2023-09-24,27.41,137.05
1088,87,East,2023-04-10,10.94,54.7
1054,69,West,2023-12-06,29.59,147.95
1092,65,West,2023-05-14,17.47,87.35
1009,131,South,2023-02-13,34.33,171.65
1015,34,North,2023-11-08,26.23,131.15
1005,2,East,2023-08-26,9.43,47.15
1050,197,East,2023-04-06,17.58,87.9
1015,61,West,2023-05-26,39.32,196.6
1076,137,North,2023-11-12,33.41,167.05
1053,16,East,2023-01-01,43.37,216.85
1040,46,North,2023-03-01,31.9,159.5
1004,143,North,2023-09-03,7.9,39.5
1058,21,North,2023-05-08,37.71,188.55
1074,175,South,2023-12-20,17.63,88.15
1084,152,South,2023-10-24,7.26,36.3
1065,103,North,2023-11-03,27.48,137.4
1033,150,East,2023-10-01,14.26,71.3
1016,58,East,2023-12-04,33.62,168.1
1089,189,South,2023-03-18,37.49,187.45
1079,71,North,2023-07-12,9.09,45.45
1042,174,South,2023-12-09,42.09,210.45
1022,35,West,2023-12-29,39.12,195.6
1008,178,South,2023-06-07,35.64,178.2
1044,85,West,2023-05-15,12.66,63.3
1098,50,South,2023-09-29,32.34,161.7
1090,40,North,2023-09-07,39.1,195.5
1073,184,East,2023-06-02,26.08,130.4
1056,53,East,2023-06-03,5.28,26.4
1009,71,East,2023-03-07,20.56,102.8
1052,185,East,2023-07-05,24.76,123.8
1044,139,West,2023-01-06,31.08,155.4
1085,116,South,2023-05-17,22.18,110.9
1057,189,West,2023-01-17,16.17,80.85
1017,106,East,2023-12-03,33.84,169.2
1033,60,West,2023-12-25,30.65,153.25
1033,115,West,2023-01-07,36.67,183.35
1070,123,South,2023-11-25,17.61,88.05
1015,137,West,2023-05-01,27.07,135.35
1038,84,North,2023-05-01,35.94,179.7
1012,86,South,2023-12-03,39.98,199.9
1047,85,East,2023-08-17,13.54,67.7
1005,41,North,2023-12-14,36.01,180.05
1072,86,West,2023-05-24,14.86,74.3
1018,181,East,2023-11-26,31.16,155.8
1089,147,West,2023-08-17,5.78,28.9
1011,43,South,2023-07-26,9.11,45.55
1061,115,South,2023-03-18,15.82,79.1
1028,9,West,2023-01-03,37.59,187.95
1057,123,South,2023-06-04,5.76,28.8
1082,13,West,2023-01-25,30.04,150.2
1087,152,East,2023-08-10,33.8,169.0
1005,35,West,2023-08-23,32.45,162.25
1085,102,South,2023-10-29,24.73,123.65
1062,139,North,2023-06-22,35.56,177.8
1012,119,West,2023-05-02,13.62,68.1
1079,37,South,2023-12-01,13.91,69.55
1017,163,North,2023-02-14,17.81,89.05
1034,181,North,2023-04-06,39.01,195.05
1072,2,East,2023-07-31,22.03,110.15
1003,71,South,2023-08-02,11.1,55.5
1088,145,North,2023-06-23,46.64,233.2
1065,8,South,2023-06-18,7.8,39.0
1009,154,South,2023-09-02,46.95,234.75
1052,160,North,2023-09-15,38.77,193.85
1047,107,South,2023-04-17,22.53,112.65
1076,148,South,2023-12-21,14.8,74.0
1052,45,North,2023-11-13,30.16,150.8
1034,131,West,2023-02-08,42.77,213.85
1083,44,East,2023-01-13,16.17,80.85
1001,4,East,2023-11-25,30.35,151.75
1070,172,South,2023-01-04,17.58,87.9
1084,169,South,2023-02-12,35.77,178.85
1034,106,East,2023-10-10,34.84,174.2
1017,184,South,2023-12-27,48.15,240.75
1010,183,West,2023-02-08,30.75,153.75
1060,99,East,2023-09-04,43.92,219.6
1025,24,North,2023-03-31,8.22,41.1
1082,159,North,2023-12-03,44.56,222.8
1034,103,North,2023-12-11,39.44,197.2
1023,78,North,2023-02-03,16.9,84.5
1023,152,West,2023-07-24,39.64,198.2
1033,89,West,2023-01-25,13.72,68.6
1012,15,East,2023-11-01,48.93,244.65
1072,72,West,2023-11-07,15.57,77.85
1040,91,West,2023-07-15,46.95,234.75
1047,55,East,2023-11-27,41.72,208.6
1011,112,West,2023-10-12,25.95,129.75
1096,70,East,2023-06-06,14.5,72.5
1018,15,East,2023-08-16,26.31,131.55
1100,132,North,2023-05-14,8.7,43.5
1093,8,East,2023-05-16,32.91,164.55
1011,3,East,2023-11-23,33.34,166.7
1024,196,South,2023-01-30,18.39,91.95
1050,77,South,2023-09-08,26.58,132.9
1089,101,South,2023-04-24,31.75,158.75
1078,67,West,2023-08-08,20.24,101.2
1019,21,South,2023-02-04,38.15,190.75
1025,116,North,2023-11-08,47.41,237.05
1084,161,South,2023-02-08,22.95,114.75
1035,196,East,2023-09-02,8.26,41.3
1005,63,East,2023-08-07,45.44,227.2
1019,80,South,2023-02-02,30.27,151.35
1096,198,West,2023-07-16,9.45,47.25
1034,174,South,2023-04-15,13.29,66.45
1064,101,North,2023-12-03,5.71,28.55
1068,143,South,2023-02-25,40.38,201.9
1035,2,South,2023-02-22,48.9,244.5
1048,151,East,2023-02-27,9.14,45.7
1036,165,East,2023-06-02,41.7,208.5
1066,187,North,2023-02-12,9.04,45.2
1077,33,South,2023-02-10,27.47,137.35
1023,184,East,2023-11-10,40.11,200.55
1095,177,West,2023-07-05,22.74,113.7
1045,31,North,2023-08-28,10.69,53.45
1073,16,North,2023-05-13,47.52,237.6
1088,101,East,2023-06-01,45.29,226.45
1081,166,East,2023-11-02,23.26,116.3
1011,177,West,2023-08-02,32.24,161.2
1030,6,East,2023-07-27,37.18,185.9
1011,108,East,2023-07-26,34.8,174.0
1051,152,North,2023-10-16,13.07,65.35
1033,85,West,2023-05-02,30.82,154.1
1096,62,North,2023-08-16,19.95,99.75
1063,66,North,2023-10-06,44.75,223.75
1037,62,East,2023-07-18,37.04,185.2
1091,127,North,2023-06-04,49.94,249.7
1010,89,West,2023-08-20,27.48,137.4
1053,143,North,2023-05-25,20.33,101.65
1024,166,North,2023-09-27,8.19,40.95
1062,152,North,2023-02-15,40.7,203.5
1064,162,South,2023-12-28,12.19,60.95
1073,147,South,2023-04-12,35.14,175.7
1031,147,West,2023-11-10,14.89,74.45
1079,12,West,2023-06-20,26.05,130.25
1048,155,East,2023-04-17,21.63,108.15
1035,17,West,2023-02-17,8.81,44.05
1084,145,East,2023-04-20,34.55,172.75
1100,152,West,2023-10-11,7.3,36.5
1038,170,North,2023-01-09,20.61,103.05
1060,169,East,2023-04-10,47.1,235.5
1082,153,South,2023-10-15,6.11,30.55
1097,34,West,2023-05-27,12.28,61.4
1029,158,West,2023-11-26,12.89,64.45
1100,192,North,2023-08-03,16.14,80.7
1071,103,South,2023-08-14,41.76,208.8
1004,130,East,2023-08-14,46.48,232.4
1027,37,North,2023-01-01,31.26,156.3
1004,151,East,2023-11-22,24.46,122.3
1047,83,East,2023-09-05,20.41,102.05
1085,35,North,2023-05-12,40.7,203.5
1006,135,North,2023-01-31,25.58,127.9
1047,143,East,2023-09-26,33.92,169.6
1062,58,South,2023-11-02,21.09,105.45
1086,152,East,2023-01-24,49.11,245.55
1082,118,South,2023-01-04,16.04,80.2
1084,185,East,2023-01-08,5.32,26.6
1093,90,South,2023-08-05,7.88,39.4
1011,26,East,2023-07-06,11.91,59.55
1055,161,West,2023-01-08,29.19,145.95
1087,39,East,2023-11-19,41.42,207.1
1030,51,South,2023-06-08,12.18,60.9
1072,122,South,2023-12-07,26.19,130.95
1040,29,North,2023-01-10,38.23,191.15
1094,162,West,2023-04-25,18.72,93.6
1084,86,North,2023-08-25,19.07,95.35
1064,159,North,2023-06-11,29.33,146.65
1029,178,West,2023-05-27,16.11,80.55
1063,110,South,2023-01-16,20.2,101.0
1077,195,East,2023-01-11,23.59,117.95
1068,121,East,2023-12-21,28.4,142.0
1004,98,North,2023-05-04,20.19,100.95
1092,122,East,2023-04-01,42.83,214.15
1057,149,South,2023-05-19,23.63,118.15
1024,172,East,2023-12-21,39.24,196.2
1068,168,South,2023-09-24,26.65,133.25
1028,99,North,2023-01-24,12.04,60.2
1094,178,West,2023-05-20,15.77,78.85
1041,174,West,2023-09-18,32.81,164.05
1009,170,North,2023-07-12,28.14,140.7
1042,108,West,2023-01-06,17.06,85.3
1068,143,North,2023-01-12,26.24,131.2
1011,29,South,2023-08-26,22.0,110.0
1005,18,West,2023-10-22,32.86,164.3
1081,122,West,2023-09-14,16.97,84.85
1021,79,North,2023-05-17,8.24,41.2
1068,166,East,2023-07-16,39.35,196.75
1068,84,South,2023-12-08,32.62,163.1
1049,169,West,2023-01-09,13.92,69.6
1054,113,South,2023-09-02,21.2,106.0
1097,172,South,2023-11-05,36.3,181.5
1039,124,North,2023-12-09,24.22,121.1
1068,177,South,2023-09-14,30.81,154.05
1072,81,West,2023-07-07,49.69,248.45
1072,149,North,2023-01-01,7.22,36.1
1035,45,North,2023-07-03,47.73,238.65
1061,200,East,2023-04-23,33.57,167.85
1038,157,North,2023-07-23,43.86,219.3
1055,195,East,2023-06-05,41.44,207.2
1043,78,South,2023-03-15,20.07,100.35
1056,99,North,2023-03-13,8.35,41.75
1041,57,West,2023-08-02,18.67,93.35
1093,59,South,2023-04-19,14.64,73.2
1017,131,West,2023-04-16,25.27,126.35
1025,94,North,2023-03-13,29.75,148.75
1065,198,North,2023-07-14,6.6,33.0
1066,3,West,2023-03-07,40.63,203.15
1045,71,West,2024-01-01,8.57,42.85
1088,10,North,2023-02-13,10.8,54.0
1005,182,West,2023-11-21,15.97,79.85
1028,173,North,2023-11-02,14.58,72.9
1002,129,West,2023-04-19,41.19,205.95
1024,134,West,2023-09-06,48.11,240.55
1021,23,South,2023-05-28,29.47,147.35
1002,195,West,2023-03-07,42.9,214.5
1097,190,East,2023-07-01,26.52,132.6
1043,199,West,2023-01-10,7.34,36.7
1032,161,North,2023-10-25,41.1,205.5
1052,127,North,2023-03-06,38.63,193.15
1071,140,East,2023-09-28,14.96,74.8
1019,145,East,2023-11-19,26.24,131.2
1018,53,South,2023-05-13,39.57,197.85
1080,149,West,2023-02-12,23.23,116.15
1023,137,North,2023-06-30,48.8,244.0
1015,186,South,2023-10-17,12.53,62.65
1074,145,West,2023-11-01,29.2,146.0
1080,81,East,2023-05-26,20.54,102.7
1089,2,North,2023-10-04,13.65,68.25
1026,9,West,2023-02-12,6.3,31.5
1087,144,West,2023-12-03,11.37,56.85
1057,78,North,2023-09-17,7.4,37.0
1032,67,West,2023-07-16,45.45,227.25
1000,189,North,2023-05-03,43.37,216.85
1076,195,West,2023-11-15,12.31,61.55
1092,159,North,2023-12-03,31.03,155.15
1024,15,North,2023-03-20,22.78,113.9
1074,80,West,2023-06-26,13.2,66.0
1061,19,South,2023-07-26,5.89,29.45
1063,120,West,2023-10-02,23.43,117.15
1020,5,South,2023-03-11,47.51,237.55
1006,178,North,2023-12-21,17.84,89.2
1059,200,North,2023-03-11,12.8,64.0
1100,188,East,2023-02-06,37.47,187.35
1085,116,North,2023-09-06,34.26,171.3
1017,197,West,2023-10-07,49.35,246.75
1078,13,East,2023-10-03,33.0,165.0
1058,80,East,2023-07-31,28.7,143.5
1094,109,West,2023-06-01,10.04,50.2
1055,130,East,2023-11-28,40.13,200.65
1044,36,North,2023-01-16,8.24,41.2
1037,9,East,2023-07-10,14.92,74.6
1010,78,North,2023-01-15,8.35,41.75
1053,69,North,2023-08-06,7.82,39.1
1061,72,East,2023-11-12,15.44,77.2
1013,36,South,2023-02-03,19.9,99.5
1072,80,West,2023-12-06,49.25,246.25
1049,193,West,2023-10-02,8.5,42.5
1020,103,South,2023-01-09,25.53,127.65
1077,69,East,2023-12-23,34.22,171.1
1014,75,East,2023-04-14,28.46,142.3
1082,16,North,2023-12-22,7.49,37.45
1037,20,East,2023-05-19,25.98,129.9
1009,68,North,2023-06-20,5.72,28.6
1036,146,North,2023-10-26,42.5,212.5
1047,101,North,2023-02-25,32.42,162.1
1072,191,South,2023-04-22,23.53,117.65
1067,180,West,2023-07-25,38.89,194.45
1100,27,North,2023-11-30,28.39,141.95
1018,150,West,2023-11-24,10.64,53.2
1093,100,West,2023-10-28,15.09,75.45
1013,122,North,2023-05-07,20.33,101.65
1059,107,East,2023-04-04,35.29,176.45
1021,15,East,2023-09-03,20.51,102.55
1052,29,West,2023-11-21,32.46,162.3
1044,78,East,2023-06-22,13.92,69.6
1054,184,East,2023-05-01,19.31,96.55
1003,81,West,2023-03-12,38.26,191.3
1013,57,West,2023-08-27,49.87,249.35
1038,155,West,2023-06-15,26.24,131.2
1083,22,North,2023-03-24,29.65,148.25
1003,150,West,2023-10-09,18.06,90.3
1053,75,East,2023-10-15,48.47,242.35
1032,190,North,2023-01-02,29.91,149.55
1018,183,East,2023-11-26,16.36,81.8
1015,162,South,2023-11-07,9.24,46.2
1020,113,South,2023-10-18,27.16,135.8
1037,30,West,2023-08-08,49.81,249.05
1023,70,North,2023-11-10,37.68,188.4
1053,15,South,2023-01-10,19.39,96.95
1024,61,North,2023-03-09,41.4,207.0
1021,186,South,2023-04-19,38.44,192.2
1006,99,West,2023-12-03,5.57,27.85
1074,174,North,2023-03-02,32.38,161.9
1080,32,East,2023-07-14,44.47,222.35
1027,51,East,2023-10-12,15.87,79.35
1053,41,West,2023-07-10,7.88,39.4
1037,157,South,2023-08-07,38.79,193.95
1031,100,South,2023-01-28,22.65,113.25
1043,130,East,2023-12-24,24.09,120.45
1043,99,West,2023-05-11,22.02,110.1
1065,35,East,2023-03-02,11.99,59.95
1089,137,South,2023-11-30,23.91,119.55
1092,83,East,2023-01-29,45.48,227.4
1050,103,East,2023-03-05,19.87,99.35
1030,159,North,2023-01-17,11.77,58.85
1028,24,West,2023-07-26,20.53,102.65
1032,123,South,2023-08-13,33.43,167.15
1081,62,West,2023-03-05,30.6,153.0
1019,54,East,2023-10-26,30.86,154.3
1096,186,South,2023-09-25,33.04,165.2
1042,98,East,2023-02-01,12.16,60.8
1054,186,North,2023-03-22,38.98,194.9
1086,15,North,2023-12-24,33.29,166.45
1030,134,North,2023-11-25,23.9,119.5
1000,149,East,2023-05-18,17.92,89.6
1054,148,North,2023-07-20,26.89,134.45
1091,141,South,2023-10-04,39.06,195.3
1022,53,West,2023-06-26,40.33,201.65
1002,180,West,2023-01-04,20.22,101.1
1095,68,North,2023-12-16,45.67,228.35
1078,157,South,2023-08-10,19.43,97.15
1017,160,North,2023-10-16,6.95,34.75
1039,43,South,2023-09-30,34.52,172.6
1087,192,South,2023-02-17,27.19,135.95
1081,75,West,2023-11-18,21.7,108.5
1015,16,West,2023-12-05,47.87,239.35
1074,22,South,2023-05-24,15.35,76.75
1026,97,West,2023-01-19,27.18,135.9
1005,92,West,2023-02-18,7.67,38.35
1047,32,East,2023-10-02,32.36,161.8
1054,111,East,2023-03-25,49.53,247.65
1088,20,South,2023-12-02,37.19,185.95
1049,112,West,2023-01-10,12.29,61.45
1050,7,West,2023-10-09,9.77,48.85
1026,108,East,2023-02-23,10.53,52.65
1089,112,West,2023-05-15,39.18,195.9
1068,65,East,2023-09-27,10.85,54.25
1027,148,South,2023-12-29,26.53,132.65
1065,139,South,2023-07-12,11.43,57.15
1074,54,South,2023-03-27,13.94,69.7
1015,5,South,2023-07-03,19.8,99.0
1052,160,West,2023-12-05,30.82,154.1
1049,146,East,2023-06-25,42.78,213.9
1040,162,West,2023-11-27,27.69,138.45
1099,188,South,2023-10-31,16.88,84.4
1040,183,West,2023-06-27,49.92,249.6
1071,177,South,2023-05-17,7.55,37.75
1010,45,West,2023-08-28,7.59,37.95
1004,200,West,2023-06-23,10.74,53.7
1080,66,East,2023-03-31,9.5,47.5
1065,120,West,2023-12-02,30.11,150.55
1072,41,West,2023-11-22,10.52,52.6
1038,62,East,2023-07-15,19.05,95.25
1068,52,South,2023-12-05,46.41,232.05
1077,148,West,2023-11-22,33.18,165.9
1027,16,South,2023-05-17,7.03,35.15
1037,6,West,2023-06-13,17.94,89.7
1085,138,North,2023-05-23,28.7,143.5
1055,112,West,2023-04-12,23.93,119.65
1023,189,North,2023-07-24,6.85,34.25
1034,10,East,2023-06-17,40.41,202.05
1013,144,East,2023-06-06,30.58,152.9
1017,58,North,2023-11-16,28.06,140.3
1016,115,West,2023-07-27,47.53,237.65
1077,35,South,2023-08-17,14.41,72.05
1030,130,East,2023-08-01,42.24,211.2
1065,11,South,2023-03-26,16.53,82.65
1019,54,North,2023-10-15,36.11,180.55
1012,136,West,2023-10-16,32.94,164.7
1095,105,West,2023-12-16,11.6,58.0
1040,108,South,2023-05-06,39.6,198.0
1075,15,West,2023-03-23,12.74,63.7
1039,90,West,2023-02-14,13.17,65.85
1051,22,North,2023-01-31,19.17,95.85
1009,12,West,2023-03-21,6.78,33.9
1041,9,North,2023-12-17,38.91,194.55
1011,81,West,2023-11-14,38.37,191.85
1019,125,South,2023-11-25,15.55,77.75
1001,97,North,2023-02-26,40.59,202.95
1019,52,West,2023-06-07,14.81,74.05
1074,33,South,2023-07-22,38.15,190.75
1064,159,East,2023-01-03,27.54,137.7
1067,96,South,2023-11-05,10.16,50.8
1058,18,South,2023-01-19,19.72,98.6
1070,159,South,2023-11-23,20.63,103.15
